instance_name,track_name,num_nodes,num_edges,num_terminals,graph_density,heuristic_execution_time_ms,heuristic_cut_size,heuristic_valid,heuristic_timed_out,parallel_heuristic_execution_time_ms,parallel_heuristic_cut_size,parallel_heuristic_valid,parallel_heuristic_timed_out,approximation_execution_time_ms,approximation_cut_size,approximation_valid,approximation_timed_out,exact_execution_time_ms,exact_best_time,exact_cut_size,exact_valid,exact_timed_out,heuristic_exact_ratio,parallel_heuristic_exact_ratio,approximation_exact_ratio,cut_to_node_heuristic_ratio,cut_to_node_parallel_heuristic_ratio,cut_to_node_approximation_ratio,cut_to_node_exact_ratio
instance019.gr,Track2,231,319,100,0.012008,0.001502,-1,0,0,0.001333,-1,0,0,0.001452,-1,0,0,-1.000000,-1.000000,-1,0,0,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000
instance020.gr,Track2,254,361,100,0.011235,0.001933,-1,0,0,0.001794,-1,0,0,0.001843,-1,0,0,-1.000000,-1.000000,-1,0,0,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000
instance021.gr,Track2,247,486,100,0.015997,0.010901,-1,0,0,0.010460,-1,0,0,0.010620,-1,0,0,-1.000000,-1.000000,-1,0,0,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000
instance022.gr,Track2,732,1084,417,0.004052,0.002294,-1,0,0,0.001724,-1,0,0,0.004118,-1,0,0,-1.000000,-1.000000,-1,0,0,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000
instance023.gr,Track2,990,1258,574,0.002570,0.002535,-1,0,0,0.001803,-1,0,0,0.001794,-1,0,0,-1.000000,-1.000000,-1,0,0,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000
instance024.gr,Track2,1598,1750,1323,0.001371,0.001923,-1,0,0,0.001833,-1,0,0,0.001913,-1,0,0,-1.000000,-1.000000,-1,0,0,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000
instance025.gr,Track2,8790,9815,7397,0.000254,0.003216,-1,0,0,0.003086,-1,0,0,0.007444,-1,0,0,-1.000000,-1.000000,-1,0,0,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000
instance026.gr,Track2,13963,15315,11849,0.000157,0.005230,-1,0,0,0.004068,-1,0,0,0.020128,-1,0,0,-1.000000,-1.000000,-1,0,0,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000
instance027.gr,Track2,15,35,8,0.333333,0.251544,7,1,0,15.305949,7,1,0,3.060762,7,1,0,0.406908,0.364266,7,1,0,1.000000,1.000000,1.000000,0.466667,0.466667,0.466667,0.466667
instance028.gr,Track2,139,202,48,0.021061,0.002054,-1,0,0,0.001753,-1,0,0,0.001873,-1,0,0,-1.000000,-1.000000,-1,0,0,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000
instance029.gr,Track2,197,250,100,0.012949,0.001813,-1,0,0,0.001713,-1,0,0,0.001784,-1,0,0,-1.000000,-1.000000,-1,0,0,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000
instance030.gr,Track2,216,323,105,0.013910,0.001482,-1,0,0,0.001412,-1,0,0,0.015740,-1,0,0,-1.000000,-1.000000,-1,0,0,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000
instance031.gr,Track2,269,399,99,0.011069,0.001683,-1,0,0,0.001533,-1,0,0,0.001513,-1,0,0,-1.000000,-1.000000,-1,0,0,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000
instance032.gr,Track2,308,431,152,0.009116,0.002164,-1,0,0,0.002054,-1,0,0,0.002144,-1,0,0,-1.000000,-1.000000,-1,0,0,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000
instance033.gr,Track2,480,670,200,0.005828,0.003326,-1,0,0,0.002464,-1,0,0,0.002675,-1,0,0,-1.000000,-1.000000,-1,0,0,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000
instance034.gr,Track2,537,723,262,0.005024,0.002846,-1,0,0,0.002746,-1,0,0,0.002936,-1,0,0,-1.000000,-1.000000,-1,0,0,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000
instance035.gr,Track2,543,727,250,0.004940,0.002405,-1,0,0,0.002385,-1,0,0,0.002394,-1,0,0,-1.000000,-1.000000,-1,0,0,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000
instance036.gr,Track2,596,832,250,0.004692,0.001834,-1,0,0,0.001734,-1,0,0,0.001723,-1,0,0,-1.000000,-1.000000,-1,0,0,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000
instance037.gr,Track2,1172,1627,500,0.002371,0.001954,-1,0,0,0.001874,-1,0,0,0.002023,-1,0,0,-1.000000,-1.000000,-1,0,0,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000
instance038.gr,Track2,1679,2058,1084,0.001461,0.002425,-1,0,0,0.001803,-1,0,0,0.001863,-1,0,0,-1.000000,-1.000000,-1,0,0,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000
instance039.gr,Track2,1912,2223,1173,0.001217,0.002535,-1,0,0,0.001863,-1,0,0,0.002374,-1,0,0,-1.000000,-1.000000,-1,0,0,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000
instance040.gr,Track2,1835,2429,1060,0.001444,0.001934,-1,0,0,0.002445,-1,0,0,0.001904,-1,0,0,-1.000000,-1.000000,-1,0,0,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000
instance041.gr,Track2,2382,2674,1889,0.000943,0.002325,-1,0,0,0.002164,-1,0,0,0.002184,-1,0,0,-1.000000,-1.000000,-1,0,0,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000
instance042.gr,Track2,6827,7365,5934,0.000316,0.002665,-1,0,0,0.002465,-1,0,0,0.003968,-1,0,0,-1.000000,-1.000000,-1,0,0,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000
instance043.gr,Track2,246,468,25,0.015530,7.170028,139,1,0,14.911486,139,1,0,18836.826227,75,1,0,420001.175227,100117.573405,58,1,1,2.396552,2.396552,1.293103,0.565041,0.565041,0.304878,0.235772
instance044.gr,Track2,262,487,24,0.014244,7.032599,103,1,0,20.143881,103,1,0,13410.837293,78,1,0,420000.848076,379.189932,46,1,1,2.239130,2.239130,1.695652,0.393130,0.393130,0.297710,0.175573
instance045.gr,Track2,389,562,150,0.007447,0.003546,-1,0,0,0.002805,-1,0,0,0.002855,-1,0,0,-1.000000,-1.000000,-1,0,0,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000
instance046.gr,Track2,420,619,150,0.007035,0.002134,-1,0,0,0.001974,-1,0,0,0.001963,-1,0,0,-1.000000,-1.000000,-1,0,0,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000
instance047.gr,Track2,585,799,250,0.004677,0.001934,-1,0,0,0.001793,-1,0,0,0.001863,-1,0,0,-1.000000,-1.000000,-1,0,0,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000
instance048.gr,Track2,619,872,250,0.004559,0.003206,-1,0,0,0.002565,-1,0,0,0.002625,-1,0,0,-1.000000,-1.000000,-1,0,0,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000
instance049.gr,Track2,623,876,250,0.004521,0.001823,-1,0,0,0.001843,-1,0,0,0.002434,-1,0,0,-1.000000,-1.000000,-1,0,0,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000
instance050.gr,Track2,1180,1537,724,0.002210,0.001764,-1,0,0,0.002174,-1,0,0,0.001783,-1,0,0,-1.000000,-1.000000,-1,0,0,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000
