instance_name,track_name,num_nodes,num_edges,num_terminals,graph_density,heuristic_execution_time_ms,heuristic_cut_size,heuristic_valid,heuristic_timed_out,parallel_heuristic_execution_time_ms,parallel_heuristic_cut_size,parallel_heuristic_valid,parallel_heuristic_timed_out,approximation_execution_time_ms,approximation_cut_size,approximation_valid,approximation_timed_out,exact_execution_time_ms,exact_best_time,exact_cut_size,exact_valid,exact_timed_out,heuristic_exact_ratio,parallel_heuristic_exact_ratio,approximation_exact_ratio,cut_to_node_heuristic_ratio,cut_to_node_parallel_heuristic_ratio,cut_to_node_approximation_ratio,cut_to_node_exact_ratio
grid_5x5_k10_rep1,Grid,25,40,10,0.133333,0.524797,15,1,0,15.629064,15,1,0,15.229916,13,1,0,1.739753,1.718824,13,1,0,1.153846,1.153846,1.000000,0.600000,0.600000,0.520000,0.520000
grid_5x5_k10_rep2,Grid,25,40,10,0.133333,0.544968,14,1,0,2.804769,14,1,0,16.866173,9,0,0,0.093132,0.093132,-1,0,0,-1.000000,-1.000000,-1.000000,0.560000,0.560000,0.360000,-1.000000
grid_5x5_k10_rep3,Grid,25,40,10,0.133333,0.018559,-1,0,0,0.048891,-1,0,0,0.037130,-1,0,0,-1.000000,-1.000000,-1,0,0,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000
grid_5x5_k10_rep4,Grid,25,40,10,0.133333,0.017232,-1,0,0,0.002699,-1,0,0,0.016598,-1,0,0,-1.000000,-1.000000,-1,0,0,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000
grid_8x8_k3_rep0,Grid,64,112,3,0.055556,0.416952,6,1,0,7.275210,6,1,0,23.102890,6,1,0,26.831733,26.789221,6,1,0,1.000000,1.000000,1.000000,0.093750,0.093750,0.093750,0.093750
grid_8x8_k3_rep1,Grid,64,112,3,0.055556,0.396565,4,1,0,31.718870,4,1,0,21.741396,4,1,0,15.372099,14.852499,4,1,0,1.000000,1.000000,1.000000,0.062500,0.062500,0.062500,0.062500
grid_8x8_k3_rep2,Grid,64,112,3,0.055556,0.425563,5,1,0,25.375501,5,1,0,24.345020,5,1,0,5.496554,5.191927,5,1,0,1.000000,1.000000,1.000000,0.078125,0.078125,0.078125,0.078125
grid_8x8_k3_rep3,Grid,64,112,3,0.055556,0.465685,6,1,0,9.348797,6,1,0,14.036784,6,1,0,67.349588,66.985714,6,1,0,1.000000,1.000000,1.000000,0.093750,0.093750,0.093750,0.093750
grid_8x8_k3_rep4,Grid,64,112,3,0.055556,0.324855,7,1,0,13.260846,7,1,0,11.668379,7,1,0,60.754984,60.386299,7,1,0,1.000000,1.000000,1.000000,0.109375,0.109375,0.109375,0.109375
grid_8x8_k4_rep0,Grid,64,112,4,0.055556,0.275827,9,1,0,10.355528,9,1,0,24.439018,9,1,0,11.284575,11.066836,8,1,0,1.125000,1.125000,1.125000,0.140625,0.140625,0.140625,0.125000
